artists,track_name,id,uri,track_href,analysis_url,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Nhật Hào,Thu Vàng Lối Đi,6Ho66rywZeIFwl5kPyyhFO,spotify:track:6Ho66rywZeIFwl5kPyyhFO,https://api.spotify.com/v1/tracks/6Ho66rywZeIFwl5kPyyhFO,https://api.spotify.com/v1/audio-analysis/6Ho66rywZeIFwl5kPyyhFO,0,0.41700000000000004,0.257,7,-11.96,0,0.0307,0.174,5.46e-06,0.0532,0.106,123.419,294243,4
MIN,Em mới là người yêu anh,5s5WpwEoK2V0a1eZq8ES5Y,spotify:track:5s5WpwEoK2V0a1eZq8ES5Y,https://api.spotify.com/v1/tracks/5s5WpwEoK2V0a1eZq8ES5Y,https://api.spotify.com/v1/audio-analysis/5s5WpwEoK2V0a1eZq8ES5Y,0,0.679,0.8420000000000001,7,-4.716,1,0.0311,0.00602,0.0,0.16399999999999998,0.0758,97.99700000000001,228980,4
Đan Trường,Mùa Đông Tàn Phai,6AjOVFysNqnKPQXsGst9SN,spotify:track:6AjOVFysNqnKPQXsGst9SN,https://api.spotify.com/v1/tracks/6AjOVFysNqnKPQXsGst9SN,https://api.spotify.com/v1/audio-analysis/6AjOVFysNqnKPQXsGst9SN,0,0.5589999999999999,0.406,11,-9.955,0,0.0267,0.413,0.0,0.0706,0.188,93.477,264647,4
Đan Trường,Mưa Trên Cuộc Tình 3,3rfatr6B6634cc75KV4Lfb,spotify:track:3rfatr6B6634cc75KV4Lfb,https://api.spotify.com/v1/tracks/3rfatr6B6634cc75KV4Lfb,https://api.spotify.com/v1/audio-analysis/3rfatr6B6634cc75KV4Lfb,0,0.6,0.377,5,-9.794,0,0.0358,0.5660000000000001,0.0,0.131,0.114,107.822,266344,4
Đan Trường,Tiễn Bước Người Đi,69T4M7m6dg1s9ZWYLDgnc9,spotify:track:69T4M7m6dg1s9ZWYLDgnc9,https://api.spotify.com/v1/tracks/69T4M7m6dg1s9ZWYLDgnc9,https://api.spotify.com/v1/audio-analysis/69T4M7m6dg1s9ZWYLDgnc9,0,0.674,0.504,1,-7.445,1,0.0326,0.266,0.0,0.12,0.387,124.005,309420,4
Đan Trường,Có Bao Giờ,1DiXlOeJCb0LrgXCJBVTEt,spotify:track:1DiXlOeJCb0LrgXCJBVTEt,https://api.spotify.com/v1/tracks/1DiXlOeJCb0LrgXCJBVTEt,https://api.spotify.com/v1/audio-analysis/1DiXlOeJCb0LrgXCJBVTEt,0,0.647,0.512,11,-5.233,0,0.0337,0.43200000000000005,0.0,0.355,0.243,106.008,199368,3
Nhật Hào,Mãi Mãi Yêu Người,0vDrZ1sGcpa8Mm8K0nys7p,spotify:track:0vDrZ1sGcpa8Mm8K0nys7p,https://api.spotify.com/v1/tracks/0vDrZ1sGcpa8Mm8K0nys7p,https://api.spotify.com/v1/audio-analysis/0vDrZ1sGcpa8Mm8K0nys7p,0,0.574,0.544,5,-8.391,0,0.0378,0.589,1.23e-05,0.134,0.382,141.529,213577,4
Quang Le and Lam Anh,Sao Anh No Danh Quen,7p4AqCpWOAVZTbV61XKnZW,spotify:track:7p4AqCpWOAVZTbV61XKnZW,https://api.spotify.com/v1/tracks/7p4AqCpWOAVZTbV61XKnZW,https://api.spotify.com/v1/audio-analysis/7p4AqCpWOAVZTbV61XKnZW,0,0.439,0.52,2,-7.09,1,0.0307,0.622,2.29e-06,0.254,0.502,79.935,250215,4
Hoang Dung,Lỗi Lầm Đã Qua,0TcE5s966dvvZQD46onR6q,spotify:track:0TcE5s966dvvZQD46onR6q,https://api.spotify.com/v1/tracks/0TcE5s966dvvZQD46onR6q,https://api.spotify.com/v1/audio-analysis/0TcE5s966dvvZQD46onR6q,0,0.612,0.653,7,-6.906000000000001,0,0.037000000000000005,0.52,0.0,0.0756,0.627,142.194,284056,4
MTV,Như Là Xuân Về,5ohsbrzu7uJX6Qi442Yd3N,spotify:track:5ohsbrzu7uJX6Qi442Yd3N,https://api.spotify.com/v1/tracks/5ohsbrzu7uJX6Qi442Yd3N,https://api.spotify.com/v1/audio-analysis/5ohsbrzu7uJX6Qi442Yd3N,0,0.6729999999999999,0.758,2,-6.662000000000001,1,0.0893,0.11699999999999999,3.24e-06,0.151,0.7709999999999999,129.921,243667,4
Lương Bích Hữu,Gọi Tên Tôi Nhé Bạn Thân Hỡi,6ZweE40GgvmYUyL47F34rK,spotify:track:6ZweE40GgvmYUyL47F34rK,https://api.spotify.com/v1/tracks/6ZweE40GgvmYUyL47F34rK,https://api.spotify.com/v1/audio-analysis/6ZweE40GgvmYUyL47F34rK,0,0.677,0.557,9,-6.6579999999999995,1,0.0416,0.391,0.0,0.0976,0.527,149.94799999999998,287080,3
Bằng Kiều,Toi Thay Hoa Vang Tren Co Xanh,2jR0cl8PKHA1r7xeQxKRt5,spotify:track:2jR0cl8PKHA1r7xeQxKRt5,https://api.spotify.com/v1/tracks/2jR0cl8PKHA1r7xeQxKRt5,https://api.spotify.com/v1/audio-analysis/2jR0cl8PKHA1r7xeQxKRt5,0,0.488,0.34600000000000003,9,-9.666,0,0.0272,0.9359999999999999,0.000164,0.12300000000000001,0.262,78.07300000000001,282307,4
Quang Dung,Bên Đời Hiu Quạnh,1tttcqrr72SabCvoJH4VkE,spotify:track:1tttcqrr72SabCvoJH4VkE,https://api.spotify.com/v1/tracks/1tttcqrr72SabCvoJH4VkE,https://api.spotify.com/v1/audio-analysis/1tttcqrr72SabCvoJH4VkE,0,0.354,0.0805,0,-14.161,1,0.0362,0.807,0.0,0.14400000000000002,0.29600000000000004,124.087,176875,3
Quang Dung,Ru Em Từng Ngón Xuân Nồng,59cunXPbn9kxf6Aksqdxu2,spotify:track:59cunXPbn9kxf6Aksqdxu2,https://api.spotify.com/v1/tracks/59cunXPbn9kxf6Aksqdxu2,https://api.spotify.com/v1/audio-analysis/59cunXPbn9kxf6Aksqdxu2,0,0.317,0.261,2,-9.077,0,0.0311,0.6940000000000001,0.000796,0.10099999999999999,0.13699999999999998,124.569,322873,3
Nhu Quynh,Khi Da Yeu,3rIMytk5CCZHQ7b83FSs39,spotify:track:3rIMytk5CCZHQ7b83FSs39,https://api.spotify.com/v1/tracks/3rIMytk5CCZHQ7b83FSs39,https://api.spotify.com/v1/audio-analysis/3rIMytk5CCZHQ7b83FSs39,0,0.35100000000000003,0.491,0,-7.5329999999999995,1,0.0368,0.541,3.1e-06,0.366,0.121,96.289,257387,3
Bang Cuong,Chung Ta Chua Vi Nhau,6mQa5eZSFmqDIEkh3UHlvi,spotify:track:6mQa5eZSFmqDIEkh3UHlvi,https://api.spotify.com/v1/tracks/6mQa5eZSFmqDIEkh3UHlvi,https://api.spotify.com/v1/audio-analysis/6mQa5eZSFmqDIEkh3UHlvi,0,0.5720000000000001,0.501,9,-6.801,0,0.0266,0.616,9.640000000000001e-05,0.0844,0.47600000000000003,99.992,303073,4
Mỹ Tâm,Hơi Ấm Ngày Xưa,2moLKxw62WA4U7FBqOil4S,spotify:track:2moLKxw62WA4U7FBqOil4S,https://api.spotify.com/v1/tracks/2moLKxw62WA4U7FBqOil4S,https://api.spotify.com/v1/audio-analysis/2moLKxw62WA4U7FBqOil4S,0,0.7040000000000001,0.39799999999999996,3,-7.0120000000000005,0,0.0308,0.618,0.0,0.109,0.272,84.985,257573,4
Dan Nguyen,Rao Ban Van Tho Say,4xS9yIWRogtOfwOWtB2pLN,spotify:track:4xS9yIWRogtOfwOWtB2pLN,https://api.spotify.com/v1/tracks/4xS9yIWRogtOfwOWtB2pLN,https://api.spotify.com/v1/audio-analysis/4xS9yIWRogtOfwOWtB2pLN,0,0.40399999999999997,0.528,2,-5.372000000000001,0,0.0283,0.645,0.0,0.14,0.259,159.634,308834,4
Đăng Khôi,Ngàn Năm Tương Phùng,7jDPCPqKABm3lwU125N5zi,spotify:track:7jDPCPqKABm3lwU125N5zi,https://api.spotify.com/v1/tracks/7jDPCPqKABm3lwU125N5zi,https://api.spotify.com/v1/audio-analysis/7jDPCPqKABm3lwU125N5zi,0,0.795,0.9279999999999999,3,-4.83,0,0.040999999999999995,0.18600000000000003,2.49e-06,0.273,0.965,127.941,233900,4
Lâm Vũ,Tình Sầu,25t74is2lms1BEgf4qJwow,spotify:track:25t74is2lms1BEgf4qJwow,https://api.spotify.com/v1/tracks/25t74is2lms1BEgf4qJwow,https://api.spotify.com/v1/audio-analysis/25t74is2lms1BEgf4qJwow,0,0.66,0.38299999999999995,3,-10.508,0,0.0373,0.63,0.000611,0.139,0.289,163.187,265639,4
Đan Trường,Giờ Ta Chỉ Một Mình,0jlRbtxE8pOTU9ya6q8sPK,spotify:track:0jlRbtxE8pOTU9ya6q8sPK,https://api.spotify.com/v1/tracks/0jlRbtxE8pOTU9ya6q8sPK,https://api.spotify.com/v1/audio-analysis/0jlRbtxE8pOTU9ya6q8sPK,0,0.774,0.521,11,-6.8870000000000005,1,0.0362,0.84,4.18e-06,0.14300000000000002,0.537,120.01700000000001,328656,4
Đan Trường,Phiêu Du,2DIYD8Ay6Ehiz5jUXRvuNa,spotify:track:2DIYD8Ay6Ehiz5jUXRvuNa,https://api.spotify.com/v1/tracks/2DIYD8Ay6Ehiz5jUXRvuNa,https://api.spotify.com/v1/audio-analysis/2DIYD8Ay6Ehiz5jUXRvuNa,0,0.551,0.574,4,-7.707999999999999,0,0.0304,0.49700000000000005,3.72e-05,0.306,0.349,139.993,389564,4
Rhymastic,Trên Lầu Cao,2fcPe6CPFkNv66oauUffxd,spotify:track:2fcPe6CPFkNv66oauUffxd,https://api.spotify.com/v1/tracks/2fcPe6CPFkNv66oauUffxd,https://api.spotify.com/v1/audio-analysis/2fcPe6CPFkNv66oauUffxd,0,0.823,0.631,8,-6.416,1,0.0775,0.336,3.76e-06,0.107,0.40299999999999997,124.007,232258,4
Chi Pu,Moi Anh Vao Team Em,1D4VWPeg74fsfBfuTlPVam,spotify:track:1D4VWPeg74fsfBfuTlPVam,https://api.spotify.com/v1/tracks/1D4VWPeg74fsfBfuTlPVam,https://api.spotify.com/v1/audio-analysis/1D4VWPeg74fsfBfuTlPVam,0,0.7929999999999999,0.643,11,-4.316,0,0.0468,0.509,0.0,0.293,0.608,100.044,195000,4
Cam Thơ,Bóng Trăng Gầy,5rXCGDkRZQydAscHMu0AgQ,spotify:track:5rXCGDkRZQydAscHMu0AgQ,https://api.spotify.com/v1/tracks/5rXCGDkRZQydAscHMu0AgQ,https://api.spotify.com/v1/audio-analysis/5rXCGDkRZQydAscHMu0AgQ,0,0.354,0.493,3,-8.307,1,0.0321,0.48200000000000004,7.68e-05,0.146,0.22,141.394,246936,4
Quang Dung,Vòng Tay Yêu Thương,5hsJx6A0dSxcGYiEmQJ6lr,spotify:track:5hsJx6A0dSxcGYiEmQJ6lr,https://api.spotify.com/v1/tracks/5hsJx6A0dSxcGYiEmQJ6lr,https://api.spotify.com/v1/audio-analysis/5hsJx6A0dSxcGYiEmQJ6lr,0,0.51,0.45799999999999996,0,-7.566,1,0.0335,0.703,0.00044699999999999997,0.0617,0.124,129.309,261512,4
Quang Dung,Vẫn Yêu Em Muôn Trùng,0J6rWtHhoyq20abQSxwTE0,spotify:track:0J6rWtHhoyq20abQSxwTE0,https://api.spotify.com/v1/tracks/0J6rWtHhoyq20abQSxwTE0,https://api.spotify.com/v1/audio-analysis/0J6rWtHhoyq20abQSxwTE0,0,0.5579999999999999,0.446,2,-9.017000000000001,0,0.0254,0.634,0.0619,0.141,0.185,93.971,270106,4
Hoàng Rob,Độc Ẩm,39ggng3J33Q8QcPSfzpCrC,spotify:track:39ggng3J33Q8QcPSfzpCrC,https://api.spotify.com/v1/tracks/39ggng3J33Q8QcPSfzpCrC,https://api.spotify.com/v1/audio-analysis/39ggng3J33Q8QcPSfzpCrC,0,0.318,0.449,9,-7.676,1,0.0362,0.408,4.03e-05,0.273,0.205,120.897,328009,4
Đan Trường,Thiên Đường Đã Mất,5UMYwXCVV34VYLKCapnXtp,spotify:track:5UMYwXCVV34VYLKCapnXtp,https://api.spotify.com/v1/tracks/5UMYwXCVV34VYLKCapnXtp,https://api.spotify.com/v1/audio-analysis/5UMYwXCVV34VYLKCapnXtp,0,0.778,0.643,9,-6.792000000000001,1,0.0334,0.27699999999999997,8.75e-06,0.12,0.335,104.06,218828,4
Lệ Quyên,Không Còn Nợ Nhau,6Uc4aOdsvVrS8ASFwBqaff,spotify:track:6Uc4aOdsvVrS8ASFwBqaff,https://api.spotify.com/v1/tracks/6Uc4aOdsvVrS8ASFwBqaff,https://api.spotify.com/v1/audio-analysis/6Uc4aOdsvVrS8ASFwBqaff,0,0.614,0.478,10,-5.956,0,0.0297,0.8170000000000001,0.0,0.132,0.256,109.962,251889,4
Mỹ Lệ,Sẽ Không Như Thế,4MOO7WZsHQfrrGzFFnoJvr,spotify:track:4MOO7WZsHQfrrGzFFnoJvr,https://api.spotify.com/v1/tracks/4MOO7WZsHQfrrGzFFnoJvr,https://api.spotify.com/v1/audio-analysis/4MOO7WZsHQfrrGzFFnoJvr,0,0.736,0.971,10,-6.942,0,0.0644,0.11800000000000001,0.39799999999999996,0.358,0.584,142.06,221571,4
Đan Trường,Trách Chi Lời Em Nói,36gPGfhrkVwravhuCKYR2A,spotify:track:36gPGfhrkVwravhuCKYR2A,https://api.spotify.com/v1/tracks/36gPGfhrkVwravhuCKYR2A,https://api.spotify.com/v1/audio-analysis/36gPGfhrkVwravhuCKYR2A,0,0.768,0.846,4,-6.072,1,0.0585,0.578,0.00078,0.0948,0.825,131.037,207256,4
Đăng Khôi,Tình Là Ánh Sao,1pQvFQgzoZAlsemEvp40Cq,spotify:track:1pQvFQgzoZAlsemEvp40Cq,https://api.spotify.com/v1/tracks/1pQvFQgzoZAlsemEvp40Cq,https://api.spotify.com/v1/audio-analysis/1pQvFQgzoZAlsemEvp40Cq,0,0.519,0.6409999999999999,2,-6.057,0,0.0318,0.44299999999999995,1.34e-06,0.142,0.248,122.085,286589,4
Mỹ Tâm,Dem Thay Ta La Thac Do,42660cJhnleQ7ZdzVtMQVJ,spotify:track:42660cJhnleQ7ZdzVtMQVJ,https://api.spotify.com/v1/tracks/42660cJhnleQ7ZdzVtMQVJ,https://api.spotify.com/v1/audio-analysis/42660cJhnleQ7ZdzVtMQVJ,0,0.3,0.179,4,-10.443,0,0.0424,0.752,0.0,0.135,0.152,168.88099999999997,235987,3
Han Thai Tu,Huynh Đệ Tương Tàn,6cRXF5rujLMjbxjzyGoHOw,spotify:track:6cRXF5rujLMjbxjzyGoHOw,https://api.spotify.com/v1/tracks/6cRXF5rujLMjbxjzyGoHOw,https://api.spotify.com/v1/audio-analysis/6cRXF5rujLMjbxjzyGoHOw,0,0.5770000000000001,0.452,0,-8.772,0,0.0262,0.774,3.06e-06,0.0884,0.293,130.09,283220,3
Noo Phước Thịnh,Gạt Đi Nước Mắt (Ballad Version),1R00fs9YSYD0HDGwZRxzBy,spotify:track:1R00fs9YSYD0HDGwZRxzBy,https://api.spotify.com/v1/tracks/1R00fs9YSYD0HDGwZRxzBy,https://api.spotify.com/v1/audio-analysis/1R00fs9YSYD0HDGwZRxzBy,0,0.46,0.5489999999999999,8,-7.676,1,0.0498,0.547,0.0,0.33799999999999997,0.43700000000000006,86.199,246950,4
Lam Thuy Van,Anh La Tia Nang Trong Em,4eBX7PYB7AKZHgbUDn3Rw7,spotify:track:4eBX7PYB7AKZHgbUDn3Rw7,https://api.spotify.com/v1/tracks/4eBX7PYB7AKZHgbUDn3Rw7,https://api.spotify.com/v1/audio-analysis/4eBX7PYB7AKZHgbUDn3Rw7,0,0.782,0.727,1,-7.143,1,0.0275,0.525,0.0051,0.0255,0.9440000000000001,129.94799999999998,253400,4
Mỹ Tâm,Đừng Hỏi 'em,0mecMCPM6Szdr74FQCkIXo,spotify:track:0mecMCPM6Szdr74FQCkIXo,https://api.spotify.com/v1/tracks/0mecMCPM6Szdr74FQCkIXo,https://api.spotify.com/v1/audio-analysis/0mecMCPM6Szdr74FQCkIXo,0,0.337,0.444,0,-7.053,0,0.032,0.696,2.3100000000000002e-05,0.127,0.289,147.17,263053,4
Mỹ Tâm,Nhé anh,2phmKiK9sngUrcIMjB9m0a,spotify:track:2phmKiK9sngUrcIMjB9m0a,https://api.spotify.com/v1/tracks/2phmKiK9sngUrcIMjB9m0a,https://api.spotify.com/v1/audio-analysis/2phmKiK9sngUrcIMjB9m0a,0,0.605,0.359,9,-11.562999999999999,1,0.0381,0.419,0.0,0.10300000000000001,0.27899999999999997,145.852,252761,4
Nhat Tinh Anh and Vy Oanh,Cứ Bỏ Mặc Anh,38XRVkUytleu4L22F2dbGt,spotify:track:38XRVkUytleu4L22F2dbGt,https://api.spotify.com/v1/tracks/38XRVkUytleu4L22F2dbGt,https://api.spotify.com/v1/audio-analysis/38XRVkUytleu4L22F2dbGt,0,0.67,0.639,1,-5.434,0,0.0311,0.586,1.21e-05,0.14,0.38299999999999995,110.007,251960,4
Vinh Thuyen Kim,Tại Em Yêu Đơn Phương,4AHbL0kI9632Do4YbzzzxM,spotify:track:4AHbL0kI9632Do4YbzzzxM,https://api.spotify.com/v1/tracks/4AHbL0kI9632Do4YbzzzxM,https://api.spotify.com/v1/audio-analysis/4AHbL0kI9632Do4YbzzzxM,0,0.787,0.489,7,-4.421,0,0.0346,0.40700000000000003,0.0,0.225,0.5529999999999999,111.994,238185,4
Lam Truong,Còn lại là tình yêu,1it3IUSpbpwKGgmwadmzHG,spotify:track:1it3IUSpbpwKGgmwadmzHG,https://api.spotify.com/v1/tracks/1it3IUSpbpwKGgmwadmzHG,https://api.spotify.com/v1/audio-analysis/1it3IUSpbpwKGgmwadmzHG,0,0.637,0.303,0,-18.102,1,0.0305,0.0632,9.429999999999999e-05,0.0733,0.619,87.066,228560,4
Lam Truong,Và con hãy ngủ yên,29Ea7PzsLQTzYB9zXzFDWr,spotify:track:29Ea7PzsLQTzYB9zXzFDWr,https://api.spotify.com/v1/tracks/29Ea7PzsLQTzYB9zXzFDWr,https://api.spotify.com/v1/audio-analysis/29Ea7PzsLQTzYB9zXzFDWr,0,0.7290000000000001,0.27699999999999997,0,-18.409000000000002,1,0.0279,0.401,0.0,0.0802,0.626,92.88600000000001,229133,4
Lam Truong,Niềm tin và mai sau,5Dxz4I0mhi1GGA9G4cv36z,spotify:track:5Dxz4I0mhi1GGA9G4cv36z,https://api.spotify.com/v1/tracks/5Dxz4I0mhi1GGA9G4cv36z,https://api.spotify.com/v1/audio-analysis/5Dxz4I0mhi1GGA9G4cv36z,0,0.544,0.11699999999999999,6,-20.853,1,0.0282,0.725,8.51e-06,0.127,0.17,80.233,206667,4
Lam Truong,Tình yêu muôn sắc,4tQV44zsirP7nmSmHHfOJV,spotify:track:4tQV44zsirP7nmSmHHfOJV,https://api.spotify.com/v1/tracks/4tQV44zsirP7nmSmHHfOJV,https://api.spotify.com/v1/audio-analysis/4tQV44zsirP7nmSmHHfOJV,0,0.565,0.325,9,-16.313,1,0.0241,0.11699999999999999,0.0,0.151,0.38799999999999996,142.187,228333,4
Lam Truong,Biển chờ,3PsRCNLifmcZHvI9M7fCjS,spotify:track:3PsRCNLifmcZHvI9M7fCjS,https://api.spotify.com/v1/tracks/3PsRCNLifmcZHvI9M7fCjS,https://api.spotify.com/v1/audio-analysis/3PsRCNLifmcZHvI9M7fCjS,0,0.545,0.311,7,-14.423,0,0.0631,0.652,1.18e-05,0.449,0.153,79.987,377667,4
Vy Oanh,Em Rất Nhớ Anh,1qMXHEYqcOHoBlZJbpnwvf,spotify:track:1qMXHEYqcOHoBlZJbpnwvf,https://api.spotify.com/v1/tracks/1qMXHEYqcOHoBlZJbpnwvf,https://api.spotify.com/v1/audio-analysis/1qMXHEYqcOHoBlZJbpnwvf,0,0.655,0.441,11,-9.647,0,0.0265,0.877,0.00107,0.184,0.301,107.963,233430,4
Chu Hieu Minh,Nơi Đâu Tìm Thấy Em,6ksnBAx3glorm2F8BbNFVz,spotify:track:6ksnBAx3glorm2F8BbNFVz,https://api.spotify.com/v1/tracks/6ksnBAx3glorm2F8BbNFVz,https://api.spotify.com/v1/audio-analysis/6ksnBAx3glorm2F8BbNFVz,0,0.475,0.573,2,-7.492999999999999,1,0.0321,0.652,0.0,0.11,0.542,200.03599999999997,279510,5
Nguyễn Đức,Tôi Đến Từ Quảng Châu,2ERF14L9KyI6I7OjhnGsyK,spotify:track:2ERF14L9KyI6I7OjhnGsyK,https://api.spotify.com/v1/tracks/2ERF14L9KyI6I7OjhnGsyK,https://api.spotify.com/v1/audio-analysis/2ERF14L9KyI6I7OjhnGsyK,0,0.6829999999999999,0.675,9,-7.664,0,0.0588,0.17800000000000002,0.0,0.0626,0.8029999999999999,164.146,243513,4
Minh Thuận and Nhật Hào,Gian dối,4K0WGbCDdKMB5jFgx3Tm1h,spotify:track:4K0WGbCDdKMB5jFgx3Tm1h,https://api.spotify.com/v1/tracks/4K0WGbCDdKMB5jFgx3Tm1h,https://api.spotify.com/v1/audio-analysis/4K0WGbCDdKMB5jFgx3Tm1h,0,0.433,0.489,5,-14.48,0,0.0472,0.006379999999999999,0.00018999999999999998,0.0925,0.32899999999999996,149.878,296160,4
Tú Linh,Thành phố cuồng nhiệt,6ogHRZNty9hKIH8Qbwew7f,spotify:track:6ogHRZNty9hKIH8Qbwew7f,https://api.spotify.com/v1/tracks/6ogHRZNty9hKIH8Qbwew7f,https://api.spotify.com/v1/audio-analysis/6ogHRZNty9hKIH8Qbwew7f,0,0.7290000000000001,0.42100000000000004,9,-14.03,0,0.0482,0.0687,0.0,0.18100000000000002,0.75,131.908,185307,4
Minh Thuận and Nhật Hào,Kẻ cắp trái tim,3HYBBos6tqa6oCPw6WFrvt,spotify:track:3HYBBos6tqa6oCPw6WFrvt,https://api.spotify.com/v1/tracks/3HYBBos6tqa6oCPw6WFrvt,https://api.spotify.com/v1/audio-analysis/3HYBBos6tqa6oCPw6WFrvt,0,0.285,0.498,9,-13.161,0,0.052000000000000005,0.0822,2.97e-05,0.0807,0.35700000000000004,154.891,291200,3
Duy Manh,Về Đi Thôi Hỡi Em,2LGKTMTRiNM7lk6CRPegwA,spotify:track:2LGKTMTRiNM7lk6CRPegwA,https://api.spotify.com/v1/tracks/2LGKTMTRiNM7lk6CRPegwA,https://api.spotify.com/v1/audio-analysis/2LGKTMTRiNM7lk6CRPegwA,0,0.6409999999999999,0.597,9,-6.125,0,0.0276,0.534,0.0,0.09699999999999999,0.42,95.756,346149,4
Hoang Thuy Linh,Em Sẽ Là Giấc Mơ (You're My Dream),1zfMDNTymExjvVfUegNSkc,spotify:track:1zfMDNTymExjvVfUegNSkc,https://api.spotify.com/v1/tracks/1zfMDNTymExjvVfUegNSkc,https://api.spotify.com/v1/audio-analysis/1zfMDNTymExjvVfUegNSkc,0,0.742,0.649,5,-7.6739999999999995,0,0.0415,0.462,0.0,0.0681,0.8590000000000001,100.025,232490,4
Akira Phan,Điều Ước Giản Đơn,4uEWyY4kHBcZACf1wmDqKt,spotify:track:4uEWyY4kHBcZACf1wmDqKt,https://api.spotify.com/v1/tracks/4uEWyY4kHBcZACf1wmDqKt,https://api.spotify.com/v1/audio-analysis/4uEWyY4kHBcZACf1wmDqKt,0,0.633,0.28800000000000003,7,-9.41,0,0.0291,0.875,4.48e-06,0.139,0.41200000000000003,130.039,293407,5
Hoang Thuy Linh,Tìm Lại Tình Yêu (Back into Love),2bAvAloaNrxqwa2DaeoYIv,spotify:track:2bAvAloaNrxqwa2DaeoYIv,https://api.spotify.com/v1/tracks/2bAvAloaNrxqwa2DaeoYIv,https://api.spotify.com/v1/audio-analysis/2bAvAloaNrxqwa2DaeoYIv,0,0.723,0.823,9,-6.212000000000001,1,0.0565,0.081,0.0,0.309,0.40299999999999997,108.01100000000001,226691,4
Quang Dung,Tim Anh Trôi Về Em,5Zq9xigo3vPty7Vw9hRaP3,spotify:track:5Zq9xigo3vPty7Vw9hRaP3,https://api.spotify.com/v1/tracks/5Zq9xigo3vPty7Vw9hRaP3,https://api.spotify.com/v1/audio-analysis/5Zq9xigo3vPty7Vw9hRaP3,0,0.747,0.703,7,-7.774,1,0.0809,0.325,2.0300000000000002e-05,0.213,0.86,95.99799999999999,131665,4
Mỹ Linh,Khúc Giao Mùa,3hY0bZKT631ZzfmTfl3WDd,spotify:track:3hY0bZKT631ZzfmTfl3WDd,https://api.spotify.com/v1/tracks/3hY0bZKT631ZzfmTfl3WDd,https://api.spotify.com/v1/audio-analysis/3hY0bZKT631ZzfmTfl3WDd,0,0.7020000000000001,0.503,6,-6.8839999999999995,0,0.0309,0.616,0.00195,0.11,0.33799999999999997,108.005,266710,4
Noo Phước Thịnh,Chỉ Là Giấc Mơ,0wK96i3PazmdqmRZ3wWKrn,spotify:track:0wK96i3PazmdqmRZ3wWKrn,https://api.spotify.com/v1/tracks/0wK96i3PazmdqmRZ3wWKrn,https://api.spotify.com/v1/audio-analysis/0wK96i3PazmdqmRZ3wWKrn,0,0.741,0.831,6,-5.582000000000001,0,0.0331,0.0748,0.000192,0.27399999999999997,0.9590000000000001,130.001,253627,4
Đan Trường,Dòng Sông Băng,1HvpGD9JprdQjJ71UBVoYj,spotify:track:1HvpGD9JprdQjJ71UBVoYj,https://api.spotify.com/v1/tracks/1HvpGD9JprdQjJ71UBVoYj,https://api.spotify.com/v1/audio-analysis/1HvpGD9JprdQjJ71UBVoYj,0,0.531,0.48100000000000004,10,-6.14,0,0.048,0.523,0.0,0.122,0.282,135.908,328020,4
Minh Quan,Mùa Thu Vàng,64AndsKtOz77zAJbyRe2K4,spotify:track:64AndsKtOz77zAJbyRe2K4,https://api.spotify.com/v1/tracks/64AndsKtOz77zAJbyRe2K4,https://api.spotify.com/v1/audio-analysis/64AndsKtOz77zAJbyRe2K4,0,0.6579999999999999,0.54,9,-7.404,1,0.0353,0.5820000000000001,0.0,0.087,0.312,125.94200000000001,289907,4
Quang Linh,Chuyện Tình Bên Ao Cá,4g6BHyqTCKpmUDVE5syjUK,spotify:track:4g6BHyqTCKpmUDVE5syjUK,https://api.spotify.com/v1/tracks/4g6BHyqTCKpmUDVE5syjUK,https://api.spotify.com/v1/audio-analysis/4g6BHyqTCKpmUDVE5syjUK,0,0.48100000000000004,0.551,11,-8.859,0,0.063,0.308,0.0,0.384,0.364,136.067,406413,4
Hong Nhung,Ru Tình,4aicQyctowDmaokDqrmgXd,spotify:track:4aicQyctowDmaokDqrmgXd,https://api.spotify.com/v1/tracks/4aicQyctowDmaokDqrmgXd,https://api.spotify.com/v1/audio-analysis/4aicQyctowDmaokDqrmgXd,0,0.595,0.131,2,-17.12,0,0.0324,0.795,0.000546,0.32,0.205,122.10600000000001,371096,4
Mỹ Linh,Lắng Nghe Mùa Xuân Về,1w7zfGhM23phnTjvM7LbCn,spotify:track:1w7zfGhM23phnTjvM7LbCn,https://api.spotify.com/v1/tracks/1w7zfGhM23phnTjvM7LbCn,https://api.spotify.com/v1/audio-analysis/1w7zfGhM23phnTjvM7LbCn,0,0.647,0.33399999999999996,6,-8.052999999999999,0,0.0243,0.509,1.07e-05,0.132,0.255,80.047,288549,4
Lam Chi Khanh and Hien Thuc,Mùa Đông,2Uu7Eh0mUfR8pUReqdL0r8,spotify:track:2Uu7Eh0mUfR8pUReqdL0r8,https://api.spotify.com/v1/tracks/2Uu7Eh0mUfR8pUReqdL0r8,https://api.spotify.com/v1/audio-analysis/2Uu7Eh0mUfR8pUReqdL0r8,0,0.723,0.768,0,-6.205,1,0.0384,0.17300000000000001,0.000184,0.12300000000000001,0.7240000000000001,130.096,229486,4
